Id;Register;Type;ValueHandling;Min;Max;Name;ValueType;Format;Multiplicator;Divisor;DigiVisuFormat;SecurityLevel;DefaultValue;DefaultExtModbusIndex
EXM.Status.Coil.NTSPBedarf;6;coil;READ_ONLY;0;1;Kühlbedarf im NT-SP-Bereich;uint16_t;;1;1;;ALL;;35
EXM.Status.Coil.StartFreigegeben;7;coil;READ_ONLY;0;1;eXm betriebsbereit;uint16_t;;1;1;;ALL;;36
EXM.Status.Coil.ExternAngefordert;8;coil;READ_ONLY;0;1;eXm externe Freigabe aktiv;uint16_t;;1;1;;ALL;;37
EXM.Status.Coil.Aktiv;9;coil;READ_ONLY;0;1;eXm aktiv;uint16_t;;1;1;;ALL;;38
EXM.Status.Coil.HTPumpeAktiv;10;coil;READ_ONLY;0;1;HT-Pumpe angesteuert;uint16_t;;1;1;;ALL;;
EXM.Status.Coil.NTPumpeAktiv;11;coil;READ_ONLY;0;1;NT-Pumpe angesteuert;uint16_t;;1;1;;ALL;;
EXM.Status.Coil.NTAustrittUnterMinTemp;12;coil;READ_ONLY;0;1;NT-Austritt unter Mindesttemperatur;uint16_t;;1;1;;ALL;;
EXM.Status.Coil.MinLaufzeitAktiv;13;coil;READ_ONLY;0;1;Mindestlaufzeit aktiv;uint16_t;;1;1;;ALL;;39
EXM.Status.Coil.MinPausenzeitAktiv;14;coil;READ_ONLY;0;1;Mindestpausenzeit aktiv;uint16_t;;1;1;;ALL;;40
EXM.Status.Coil.HT.FlussErkannt;15;coil;READ_ONLY;0;1;HT-Kreis durchströmt;uint16_t;;1;1;;ALL;;41
EXM.Status.Coil.NT.FlussErkannt;16;coil;READ_ONLY;0;1;NT-Kreis durchströmt;uint16_t;;1;1;;ALL;;42
EXM.Status.Carel.Alarm.LowSuctionTemp;17;coil;READ_ONLY;0;1;Carel-EVD Alarm niedrige Saugtemperatur;uint16_t;;1;1;;ALL;;
EXM.Status.Carel.Alarm.S1Input;18;coil;READ_ONLY;0;1;Carel-EVD Alarm S1-Eingang;uint16_t;;1;1;;ALL;;
EXM.Status.Carel.Alarm.S2Input;19;coil;READ_ONLY;0;1;Carel-EVD Alarm S2-Eingang;uint16_t;;1;1;;ALL;;
EXM.Status.Carel.Alarm.EvaporationHi;20;coil;READ_ONLY;0;1;Carel-EVD Alarm hohe Verdampfungstemperatur;uint16_t;;1;1;;ALL;;
SYS.FIRMWARE.0;200;input-register;READ_ONLY;0;65535;Firmware byte 1-2;uint16_t;;1;1;#*;;128;
SYS.FIRMWARE.1;201;input-register;READ_ONLY;0;65535;Firmware byte 3-4;uint16_t;;1;1;#*;;128;
SYS.FIRMWARE.2;202;input-register;READ_ONLY;0;65535;Firmware byte 5-6;uint16_t;;1;1;#*;;128;
SYS.FIRMWARE.3;203;input-register;READ_ONLY;0;65535;Firmware byte 7-8;uint16_t;;1;1;#*;;128;
SYS.FIRMWARE.4;204;input-register;READ_ONLY;0;65535;Firmware byte 9-10;uint16_t;;1;1;#*;;128;
SYS.FIRMWARE.5;205;input-register;READ_ONLY;0;65535;Firmware byte 11-12;uint16_t;;1;1;#*;;128;
SYS.FIRMWARE.6;206;input-register;READ_ONLY;0;65535;Firmware byte 13-14;uint16_t;;1;1;#*;;128;
SYS.FIRMWARE.7;207;input-register;READ_ONLY;0;65535;Firmware byte 15-16;uint16_t;;1;1;#*;;128;
